epoch,time_s,train_loss,train_auroc,train_auprc,val_loss,val_auroc,val_auprc
60,0.33562803268432617,0.1819059250669347,0.9918491831347649,0.9737027250029077,0.5303872227668762,0.9583987441130298,0.9043021489767951
61,0.3373711109161377,0.1918536913063791,0.9905115217236213,0.9718113463754334,0.5233341306447983,0.9591836734693877,0.905422220661383
62,0.3368690013885498,0.16119825633035767,0.9933651994007276,0.9803519200955759,0.5373677760362625,0.9599686028257457,0.9070808410988054
63,0.33592700958251953,0.21183884723318946,0.9907968894913319,0.9754081189229534,0.5548626482486725,0.9580062794348508,0.905358541612817
64,0.34015417098999023,0.16778884434865582,0.9924199186701862,0.9801989808400101,0.5550762340426445,0.9580062794348508,0.905358541612817
65,0.33576107025146484,0.20168835830150378,0.9913141185703075,0.9741060365930032,0.560797818005085,0.9580062794348508,0.905358541612817
66,0.33455801010131836,0.15388895969630945,0.9932938574588001,0.9759808912801412,0.564811535179615,0.9580062794348508,0.905358541612817
67,0.3416140079498291,0.16918502789404657,0.991189270171934,0.9724352460122073,0.5669716075062752,0.9580062794348508,0.905358541612817
68,0.3328359127044678,0.14675097540020943,0.9941142897909682,0.9821228458418289,0.5643313229084015,0.9580062794348508,0.905358541612817
69,0.33229517936706543,0.17147546365029281,0.9907433830348862,0.9677681756991319,0.5633739605545998,0.9580062794348508,0.905358541612817
70,0.33463025093078613,0.15781436612208685,0.9936505671684384,0.9804853547072366,0.5630048215389252,0.9580062794348508,0.905358541612817
71,0.33286213874816895,0.22400103103265995,0.9885674538060926,0.9662991618564248,0.5769314989447594,0.9611459968602826,0.911173300293651
72,0.35012292861938477,0.2079776990123921,0.9899229507027181,0.9709425368370396,0.629872553050518,0.9587912087912088,0.903623983215139
73,0.3351738452911377,0.21742696832451555,0.989958621673682,0.9693554712238898,0.48628558218479156,0.9686028257456829,0.9340586466993598
74,0.33381199836730957,0.29421213765939075,0.9816472854391096,0.941857083798599,0.5902424678206444,0.966248037676609,0.9143631684763041
75,0.3332507610321045,0.3045665826648474,0.9820575016051937,0.9493736308145644,0.5815175846219063,0.967032967032967,0.9213939886096556
76,0.3329033851623535,0.22670145581165949,0.9892987087108511,0.9693845609455481,0.4404381960630417,0.9705651491365777,0.9321471993767211
77,0.33303403854370117,0.1532583228415913,0.9925090960975957,0.9746557486804518,0.5280758291482925,0.9638932496075353,0.9170672143781093
78,0.3373599052429199,0.1737420569277472,0.9921702218734394,0.9719547503489803,0.7295556366443634,0.9525117739403454,0.8875664350158565
79,0.33601808547973633,0.25854807698892224,0.987015766569166,0.9618339796109969,0.536773644387722,0.9693877551020408,0.9328918111712836
80,0.33185601234436035,0.22838912837000358,0.9863736890918171,0.9677600549456293,0.4728747792541981,0.9717425431711146,0.9371684119675469
